,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0
295,295,0.09684097132580693,0.1,0,347.0,966.0,0.0,1987.0,1,0.7564146878379805
296,296,0.2830552973027214,0.3,0,478.0,582.0,0.0,680.0,1,0.9223203969496863
297,297,0.9881640260334119,1.0,0,368.0,550.0,0.0,872.0,1,0.590939543807264
298,298,-0.667714629726716,-0.7,1,342.0,868.0,1.0,1290.0,1,0.4308383378773617
299,299,-0.8170197510059689,-0.8,1,450.0,713.0,1.0,167.0,1,0.4295578489416845
300,300,0.07326088652457075,0.1,0,395.0,981.0,0.0,2694.0,1,0.7734368385122616
301,301,0.9276221191239695,0.9,0,292.0,861.0,0.0,747.0,1,0.16035514479286583
302,302,-0.23547683893256988,-0.2,1,457.0,830.0,1.0,1323.0,1,0.5290710684256427
303,303,-0.31554191749148885,-0.3,1,308.0,554.0,1.0,878.0,1,0.9298680704205834
304,304,0.23941424026820002,0.2,0,304.0,526.0,0.0,4170.0,1,0.15055737787802045
305,305,0.4749440026976137,0.5,0,286.0,632.0,0.0,552.0,1,0.14235078649870975
306,306,0.6367739618785382,0.6,0,289.0,921.0,0.0,980.0,1,0.276571366828185
307,307,-0.8367009156144427,-0.8,1,316.0,894.0,1.0,2050.0,1,0.10788123885488965
308,308,0.08155909974414755,0.1,0,279.0,772.0,1.0,3949.0,0,0.4104045110234832
309,309,0.7636606904373033,0.8,0,307.0,534.0,0.0,599.0,1,0.24778209223405884
310,310,0.4193285817117842,0.4,0,355.0,972.0,0.0,2033.0,1,0.34676170934479456
311,311,0.48526957010970984,0.5,0,314.0,802.0,0.0,2004.0,1,0.30934450169579264
312,312,-0.5703891777678474,-0.6,1,448.0,516.0,1.0,466.0,1,0.6582472672973022
313,313,0.45042204517334916,0.5,0,274.0,807.0,0.0,2299.0,1,0.5459708439050832
314,314,-0.8337877427636111,-0.8,1,429.0,688.0,1.0,283.0,1,0.8654500139347329
315,315,0.7419981245118652,0.7,0,349.0,530.0,0.0,501.0,1,0.13725299763915913
316,316,-0.8401777195716118,-0.8,1,445.0,739.0,1.0,806.0,1,0.5291703204652548
317,317,-0.3405261104632,-0.3,1,474.0,967.0,1.0,1359.0,1,0.5804105573631333
318,318,-0.09572271065956395,-0.1,1,494.0,526.0,1.0,3030.0,1,0.8602496056455154
319,319,-0.8970631103237998,-0.9,1,404.0,905.0,1.0,431.0,1,0.5248990404594334
320,320,-0.422581170487605,-0.4,1,252.0,999.0,1.0,1129.0,1,0.5963717131860344
321,321,-0.34835606759592275,-0.3,1,443.0,624.0,1.0,3783.0,1,0.3354145882826581
322,322,-0.12630576148695694,-0.1,1,338.0,684.0,1.0,3978.0,1,0.1526731942385779
323,323,-0.5341657785873701,-0.5,1,264.0,507.0,1.0,889.0,1,0.6666712340653324
324,324,-0.10423206496805304,-0.1,1,366.0,618.0,1.0,706.0,1,0.5178564528600277
325,325,0.3832444047234558,0.4,0,453.0,677.0,0.0,1140.0,1,0.6779700370647459
326,326,0.43039784160869043,0.4,0,399.0,552.0,0.0,889.0,1,0.8424552139934702
327,327,0.7455746067780311,0.7,0,393.0,947.0,0.0,340.0,1,0.7343459803638882
328,328,0.6242166668880977,0.6,0,404.0,684.0,0.0,382.0,1,0.6229267860610099
329,329,0.3717867101009906,0.4,0,333.0,717.0,0.0,1360.0,1,0.7002451842324827
330,330,-0.34644629800064575,-0.3,1,351.0,517.0,1.0,1832.0,1,0.41006776465043904
331,331,-0.10402244241007508,-0.1,1,286.0,739.0,1.0,3975.0,1,0.21296799180093273
332,332,-0.11911714238500282,-0.1,1,411.0,769.0,1.0,610.0,1,0.8688746525516499
333,333,-0.22899069511740855,-0.2,1,255.0,601.0,1.0,504.0,1,0.5672593681901248
334,334,0.3688676818934731,0.4,0,445.0,964.0,0.0,2811.0,1,0.4923488077491113
335,335,0.5374967983722267,0.5,0,463.0,562.0,0.0,1245.0,1,0.5257346673329718
336,336,0.8096827146898196,0.8,0,300.0,847.0,0.0,513.0,1,0.7237392464863238
337,337,0.5352253748467195,0.5,0,313.0,850.0,0.0,497.0,1,0.8793255616794564
338,338,0.7162682282451547,0.7,0,453.0,921.0,0.0,376.0,1,0.9473140626933191
339,339,0.3148045249569198,0.3,0,496.0,876.0,0.0,2068.0,1,0.5238815524858706
340,340,-0.8517878168169573,-0.9,1,307.0,561.0,1.0,692.0,1,0.37112209337166235
341,341,-0.8320381563141299,-0.8,1,339.0,978.0,1.0,1083.0,1,0.2115835351748919
342,342,0.3184606627083282,0.3,0,376.0,727.0,0.0,517.0,1,0.612786655626482
343,343,-0.9317985874671775,-0.9,1,420.0,600.0,1.0,920.0,1,0.7237457895193878
344,344,-0.35933840613388623,-0.4,1,327.0,914.0,1.0,2109.0,1,0.23857516727122136
345,345,-0.5577530648359663,-0.6,1,383.0,760.0,1.0,587.0,1,0.8343709300017591
346,346,-0.800131279652254,-0.8,1,266.0,999.0,1.0,455.0,1,0.24502195957969303
347,347,-0.3183964801793244,-0.3,1,458.0,963.0,1.0,789.0,1,0.41490890595795915
348,348,0.15229970655304514,0.2,0,345.0,901.0,0.0,3754.0,1,0.30291457020563595
349,349,-0.3655825634176697,-0.4,1,286.0,781.0,1.0,503.0,1,0.656787730908845
350,350,-0.6233946007888092,-0.6,1,305.0,586.0,1.0,909.0,1,0.10178530419029216
351,351,-0.09725424446735165,-0.1,1,445.0,634.0,1.0,1031.0,1,0.7710373136379771
352,352,0.7197445270417266,0.7,0,400.0,503.0,0.0,1177.0,1,0.17799712400333118
353,353,0.918255989272887,0.9,0,437.0,994.0,0.0,819.0,1,0.362450514532175
354,354,0.9931825293191243,1.0,0,279.0,912.0,0.0,349.0,1,0.5002890725301449
355,355,-0.8227539771731747,-0.8,1,263.0,733.0,1.0,784.0,1,0.9553819276333787
356,356,-0.37114651200648474,-0.4,1,448.0,964.0,1.0,408.0,1,0.16927913302177544
357,357,0.6393234846550331,0.6,0,435.0,578.0,0.0,647.0,1,0.509875064015106
358,358,0.05251396225768423,0.1,0,426.0,720.0,0.0,3194.0,1,0.7254355517904996
359,359,0.34079944076648094,0.3,0,274.0,855.0,0.0,3031.0,1,0.41147545304132205
360,360,0.052272630606114756,0.1,0,285.0,625.0,0.0,980.0,1,0.7565849106546335
361,361,0.42644175477787405,0.4,0,333.0,526.0,0.0,1881.0,1,0.7760226491649362
362,362,-0.8453765707479648,-0.8,1,449.0,503.0,1.0,458.0,1,0.9693061848808536
363,363,-0.14968294861530596,-0.1,1,363.0,674.0,1.0,733.0,1,0.7797899279479241
364,364,-0.9869349572976642,-1.0,1,418.0,618.0,1.0,754.0,1,0.5722786467527321
365,365,0.25078291339988,0.3,0,440.0,634.0,0.0,526.0,1,0.43035688394239513
366,366,0.2685236322195661,0.3,0,258.0,804.0,0.0,2928.0,1,0.49541171343474655
367,367,-0.07848696361900398,-0.1,1,481.0,533.0,1.0,3986.0,1,0.5702785123596624
368,368,-0.4440331647942961,-0.4,1,417.0,758.0,1.0,1055.0,1,0.4258355603221653
369,369,0.940588208675466,0.9,0,299.0,937.0,0.0,794.0,1,0.3201437181346518
370,370,0.7854603992934444,0.8,0,465.0,829.0,0.0,626.0,1,0.29378676898144557
371,371,0.6654847846004328,0.7,0,288.0,687.0,0.0,1095.0,1,0.2893953612851219
372,372,0.606970025345517,0.6,0,494.0,638.0,0.0,648.0,1,0.24337138672707548
373,373,0.4063206566859112,0.4,0,471.0,814.0,0.0,3335.0,1,0.26328985093302965
374,374,0.1247979954037457,0.1,0,400.0,967.0,0.0,293.0,1,0.7053849542968703
375,375,0.4796178500489958,0.5,0,486.0,807.0,0.0,577.0,1,0.10727477078880848
376,376,-0.5122630688508556,-0.5,1,332.0,752.0,1.0,936.0,1,0.45873214102155446
377,377,0.42237525125727915,0.4,0,319.0,959.0,0.0,682.0,1,0.9174029573812528
378,378,-0.5406142248306931,-0.5,1,281.0,987.0,1.0,762.0,1,0.28498865555652675
379,379,0.613809701398984,0.6,0,420.0,837.0,0.0,713.0,1,0.5361873300292659
380,380,-0.21636509717194952,-0.2,1,446.0,732.0,1.0,2972.0,1,0.6266555257695641
381,381,0.30036439961910544,0.3,0,321.0,799.0,0.0,1040.0,1,0.22174751906455287
382,382,0.4467759851949009,0.4,0,357.0,980.0,0.0,703.0,1,0.31820716097243973
383,383,0.8699933242639315,0.9,0,315.0,676.0,0.0,719.0,1,0.4154791011840865
384,384,0.983975970590149,1.0,0,322.0,940.0,0.0,858.0,1,0.10841569980412002
385,385,-0.268052203805458,-0.3,1,409.0,584.0,1.0,707.0,1,0.3033693542882414
386,386,-0.07665620446369159,-0.1,1,415.0,929.0,1.0,766.0,1,0.5155823502169474
387,387,-0.31235661588748465,-0.3,1,481.0,573.0,1.0,1546.0,1,0.33559260909992217
388,388,0.1955670910444538,0.2,0,462.0,805.0,0.0,1193.0,1,0.7806191660418218
389,389,-0.23741898286803176,-0.2,1,407.0,978.0,1.0,985.0,1,0.28956619516635546
390,390,0.9734554068104295,1.0,0,441.0,574.0,0.0,305.0,1,0.3043394550635275
391,391,0.19715154045630445,0.2,0,417.0,716.0,0.0,3867.0,1,0.49986730060263396
392,392,-0.05313154035401779,-0.1,1,295.0,881.0,1.0,3824.0,1,0.6713472755509957
393,393,0.063525211468902,0.1,0,422.0,514.0,0.0,4064.0,1,0.2860288936580245
394,394,0.1330434283100863,0.1,0,474.0,928.0,0.0,838.0,1,0.9999997020381319
395,395,0.13087882000404316,0.1,0,472.0,793.0,1.0,3735.0,0,0.3783959457853989
396,396,-0.40158240683561996,-0.4,1,463.0,774.0,1.0,993.0,1,0.5060750156654946
397,397,0.48091926279022434,0.5,0,275.0,603.0,0.0,672.0,1,0.6980912298822851
398,398,0.4083773606248642,0.4,0,410.0,714.0,0.0,616.0,1,0.50615970989847
399,399,-0.7838523577296326,-0.8,1,355.0,704.0,1.0,311.0,1,0.508715551176094
400,400,0.11891217620817929,0.1,0,463.0,554.0,0.0,3983.0,1,0.2720624759165106
401,401,-0.039567457306195264,-0.0,1,479.0,964.0,0.0,2757.0,0,0.5006215258907691
402,402,-0.21674525311590043,-0.2,1,368.0,778.0,1.0,1984.0,1,0.26769157424772155
403,403,-0.3067773461180969,-0.3,1,435.0,925.0,1.0,2070.0,1,0.23881396217382475
404,404,0.2579815535096084,0.3,0,315.0,581.0,0.0,2434.0,1,0.3337012907540302
405,405,-0.7762898030171503,-0.8,1,452.0,714.0,1.0,1074.0,1,0.7794826196442931
406,406,-0.6628436928165942,-0.7,1,282.0,615.0,1.0,713.0,1,0.6063279554019665
407,407,-0.7572148866341168,-0.8,1,454.0,661.0,1.0,345.0,1,0.6575209678395949
408,408,0.17569905634013727,0.2,0,375.0,903.0,0.0,1362.0,1,0.5140776967781873
409,409,-0.6730936173791482,-0.7,1,271.0,881.0,1.0,528.0,1,0.1685785506956789
410,410,-0.3488450319773255,-0.3,1,431.0,796.0,1.0,1743.0,1,0.5905853535331016
411,411,0.2470331766171281,0.2,0,481.0,646.0,0.0,3643.0,1,0.3578928784023552
412,412,-0.2946060563866011,-0.3,1,347.0,941.0,1.0,3712.0,1,0.7319206724067828
413,413,-0.7803335685703128,-0.8,1,416.0,718.0,1.0,366.0,1,0.4436230877175311
414,414,0.00406647992803677,0.0,0,386.0,809.0,0.0,2115.0,1,0.3548455737438856
415,415,0.8735753383480145,0.9,0,448.0,892.0,0.0,330.0,1,0.9934299865960164
416,416,0.4178121762668565,0.4,0,348.0,892.0,0.0,3300.0,1,0.11621497474479409
417,417,-0.7675079937256315,-0.8,1,422.0,770.0,1.0,608.0,1,0.6043695322078727
418,418,0.7130956727491085,0.7,0,286.0,624.0,0.0,740.0,1,0.8421257830623248
419,419,0.35545678820891147,0.4,0,498.0,615.0,0.0,1517.0,1,0.7928506018138015
420,420,-0.9789543840095485,-1.0,1,320.0,639.0,1.0,911.0,1,0.7982734114801284
421,421,-0.6044581540583716,-0.6,1,370.0,808.0,1.0,1342.0,1,0.3608107521044134
422,422,-0.1935773494252968,-0.2,1,487.0,869.0,1.0,434.0,1,0.8362961272203223
423,423,0.49531064310659634,0.5,0,331.0,728.0,0.0,1351.0,1,0.9788232240475034
424,424,0.6413719155746067,0.6,0,359.0,815.0,0.0,616.0,1,0.9907587820763942
425,425,0.1713385513293988,0.2,0,323.0,925.0,0.0,2252.0,1,0.7247831091220385
426,426,0.47421773578697723,0.5,0,281.0,858.0,0.0,611.0,1,0.5206613529773219
427,427,-0.6992791904373938,-0.7,1,358.0,836.0,1.0,906.0,1,0.8156379948269641
428,428,-0.46782100684112327,-0.5,1,464.0,534.0,1.0,532.0,1,0.919899886473442
429,429,-0.7863482797574413,-0.8,1,397.0,770.0,1.0,733.0,1,0.8963796853420934
430,430,-0.7102286332982137,-0.7,1,321.0,750.0,1.0,809.0,1,0.9496244689998172
431,431,0.8114280209179865,0.8,0,348.0,587.0,0.0,345.0,1,0.606472995312877
432,432,0.4614388105236924,0.5,0,354.0,583.0,0.0,833.0,1,0.23185046784194857
433,433,-0.346015047944634,-0.3,1,473.0,703.0,1.0,524.0,1,0.9823749299364449
434,434,-0.6279186078529557,-0.6,1,352.0,531.0,1.0,497.0,1,0.7288741507823056
435,435,0.6969351699795472,0.7,0,360.0,624.0,0.0,1456.0,1,0.8255160841966346
436,436,0.7944768211914515,0.8,0,306.0,752.0,0.0,742.0,1,0.7014776426559822
437,437,0.890887131692377,0.9,0,333.0,788.0,0.0,599.0,1,0.7922872684251863
438,438,0.25264868387154227,0.3,0,438.0,728.0,0.0,3834.0,1,0.3437538121378816
439,439,-0.8519193187899416,-0.9,1,335.0,883.0,1.0,492.0,1,0.5075224716920889
440,440,-0.5756323163207313,-0.6,1,485.0,750.0,1.0,745.0,1,0.5684643268556331
441,441,0.08391551588076651,0.1,0,367.0,984.0,1.0,3649.0,0,0.5198702917061188
442,442,-0.729915169678605,-0.7,1,289.0,635.0,1.0,846.0,1,0.9866074130106331
443,443,-0.7373595136797391,-0.7,1,426.0,919.0,1.0,885.0,1,0.6154799657454929
444,444,0.41592429760166705,0.4,0,468.0,674.0,0.0,628.0,1,0.39657664317176433
445,445,-0.5664168236382097,-0.6,1,437.0,660.0,1.0,613.0,1,0.960818428780891
446,446,-0.060387394259725946,-0.1,1,280.0,504.0,0.0,1116.0,0,0.3811275016974228
447,447,-0.03463128654938674,-0.0,1,330.0,580.0,1.0,530.0,1,0.525285683361733
448,448,-0.3644914686407845,-0.4,1,261.0,708.0,1.0,651.0,1,0.7106444303892188
449,449,0.1721615159210388,0.2,0,258.0,594.0,0.0,1548.0,1,0.41205180206076775
450,450,0.17003959184242468,0.2,0,354.0,663.0,0.0,1933.0,1,0.5219626459264927
451,451,0.523282679522407,0.5,0,280.0,883.0,0.0,1047.0,1,0.5829846313680757
452,452,0.25404906338998434,0.3,0,311.0,742.0,1.0,3947.0,0,0.11188015604359014
453,453,0.49407760040744253,0.5,0,491.0,606.0,0.0,903.0,1,0.8106837571374762
454,454,0.8077498866402775,0.8,0,478.0,742.0,0.0,860.0,1,0.22910788930713152
455,455,0.9678986876393785,1.0,0,320.0,580.0,0.0,950.0,1,0.4506639891218325
456,456,-0.737549381462385,-0.7,1,481.0,709.0,1.0,1030.0,1,0.3478028470934651
457,457,-0.14557145985119613,-0.1,1,372.0,534.0,1.0,1524.0,1,0.4340276104387405
458,458,0.21954531701995839,0.2,0,284.0,848.0,0.0,2218.0,1,0.129966473624761
459,459,0.2140641081377357,0.2,0,254.0,804.0,0.0,1592.0,1,0.5750061676044733
460,460,0.3156681208181511,0.3,0,496.0,668.0,0.0,1096.0,1,0.8213856712300261
461,461,0.915088244228754,0.9,0,399.0,949.0,0.0,262.0,1,0.653070950976591
462,462,-0.07286633161435208,-0.1,1,366.0,936.0,1.0,1168.0,1,0.10611670412996943
463,463,0.552194819436659,0.6,0,412.0,864.0,0.0,634.0,1,0.7467489472337002
464,464,0.6777649263422632,0.7,0,433.0,957.0,0.0,1020.0,1,0.7519160995627964
465,465,0.1444590033195805,0.1,0,273.0,641.0,0.0,1596.0,1,0.11884290032040706
466,466,0.9781726796141161,1.0,0,416.0,710.0,0.0,314.0,1,0.9126234268702731
467,467,0.8249047425051925,0.8,0,283.0,678.0,0.0,529.0,1,0.45860452251807193
468,468,-0.7831235968408337,-0.8,1,309.0,508.0,1.0,753.0,1,0.7234413016817975
469,469,0.4088103648573993,0.4,0,303.0,915.0,0.0,1122.0,1,0.39915118860238663
470,470,-0.8093380875059373,-0.8,1,499.0,604.0,1.0,657.0,1,0.9837958121089763
471,471,-0.9953885684433772,-1.0,1,346.0,595.0,1.0,1419.0,1,0.1185564232156316
472,472,-0.13256242025954057,-0.1,1,412.0,871.0,1.0,2007.0,1,0.3136203787092986
473,473,-0.9288607611738915,-0.9,1,354.0,984.0,1.0,352.0,1,0.9816208106440797
474,474,0.6781200562481666,0.7,0,289.0,597.0,0.0,414.0,1,0.15735700780087203
475,475,0.39378875751238307,0.4,0,458.0,934.0,0.0,1098.0,1,0.17907386927595464
476,476,0.25745048835682005,0.3,0,428.0,929.0,0.0,1133.0,1,0.8211223575424513
477,477,-0.5064332795013531,-0.5,1,478.0,976.0,1.0,876.0,1,0.35118918385429077
478,478,0.044778309250055326,0.0,0,480.0,800.0,0.0,930.0,1,0.45800125098378797
479,479,-0.5215743034192046,-0.5,1,323.0,749.0,1.0,998.0,1,0.5666106092790354
480,480,0.8408447805736916,0.8,0,314.0,918.0,0.0,828.0,1,0.47721324316867986
481,481,-0.879764648005664,-0.9,1,453.0,664.0,1.0,313.0,1,0.7357970007532492
482,482,-0.4204439194215177,-0.4,1,438.0,704.0,1.0,778.0,1,0.7344632552672962
483,483,0.6362873868816954,0.6,0,314.0,943.0,0.0,313.0,1,0.2993497072524739
484,484,0.0651468177295742,0.1,0,455.0,616.0,1.0,419.0,0,0.9034668355965705
485,485,0.46474475736486376,0.5,0,452.0,939.0,0.0,869.0,1,0.31601591680133745
486,486,0.9529874228470501,1.0,0,387.0,548.0,0.0,285.0,1,0.8152259610401126
487,487,0.7226722606308018,0.7,0,464.0,568.0,0.0,678.0,1,0.45519449065061635
488,488,0.5406637589908447,0.5,0,341.0,582.0,0.0,327.0,1,0.6464927058733653
489,489,0.1413544802828175,0.1,0,263.0,815.0,0.0,2582.0,1,0.6602919132312872
490,490,-0.8073337796954161,-0.8,1,306.0,659.0,1.0,315.0,1,0.1602870787676397
491,491,-0.790248392579119,-0.8,1,296.0,538.0,1.0,556.0,1,0.8794378594303005
492,492,-0.6539912858696701,-0.7,1,425.0,657.0,1.0,698.0,1,0.2140955190295485
493,493,-0.0021909388279424125,-0.0,1,315.0,800.0,1.0,3215.0,1,0.49753104435607887
494,494,0.659971161710369,0.7,0,341.0,537.0,0.0,312.0,1,0.4540604508495998
495,495,-0.3746588597754912,-0.4,1,455.0,545.0,1.0,910.0,1,0.3081737725785616
496,496,0.3974280679950002,0.4,0,334.0,769.0,0.0,497.0,1,0.7865892700979801
497,497,0.1409076959345439,0.1,0,333.0,743.0,0.0,3124.0,1,0.7520609369703432
498,498,0.9548834039209386,1.0,0,360.0,719.0,0.0,581.0,1,0.6998647148624326
499,499,-0.6654747257021336,-0.7,1,418.0,669.0,1.0,383.0,1,0.43222635847635327
500,500,-0.02023018696357548,-0.0,1,359.0,904.0,1.0,1297.0,1,0.23818197317117504
501,501,-0.28156324296922386,-0.3,1,364.0,805.0,1.0,1461.0,1,0.678214505720472
502,502,-0.08171586929966401,-0.1,1,348.0,934.0,1.0,3668.0,1,0.11630544491271838
503,503,-0.36900002508950513,-0.4,1,461.0,839.0,1.0,1320.0,1,0.4722265985333154
504,504,0.7046134063793541,0.7,0,432.0,850.0,0.0,938.0,1,0.8983658836469818
505,505,0.8029323502026151,0.8,0,434.0,804.0,0.0,582.0,1,0.322011576182177
506,506,0.7797461729678734,0.8,0,324.0,909.0,0.0,447.0,1,0.528704961292841
507,507,-0.0939418612037155,-0.1,1,357.0,623.0,1.0,3440.0,1,0.5070964199982051
508,508,0.18449951499845918,0.2,0,490.0,506.0,0.0,1044.0,1,0.1321947888790075
509,509,0.6337747802833071,0.6,0,369.0,761.0,0.0,970.0,1,0.3179577079065182
510,510,0.4012078856025172,0.4,0,298.0,603.0,0.0,1189.0,1,0.49532395673968765
511,511,-0.5938170805294614,-0.6,1,360.0,973.0,1.0,307.0,1,0.4151132025668647
512,512,0.9909546796845019,1.0,0,288.0,902.0,0.0,410.0,1,0.23351662740002224
513,513,0.018556107438856495,0.0,0,345.0,649.0,1.0,626.0,0,0.174694405349987
514,514,-0.5756657077788194,-0.6,1,462.0,724.0,1.0,1144.0,1,0.5044785876317146
515,515,-0.06391904120070468,-0.1,1,363.0,845.0,1.0,3792.0,1,0.19719686837817912
516,516,-0.10256507762233014,-0.1,1,462.0,669.0,1.0,3269.0,1,0.5681550491018359
517,517,-0.5872032489916241,-0.6,1,493.0,596.0,1.0,561.0,1,0.483122890487086
518,518,-0.9241906513257383,-0.9,1,408.0,888.0,1.0,864.0,1,0.9354679400242504
519,519,0.8081249270389186,0.8,0,429.0,642.0,0.0,389.0,1,0.9480254903491306
520,520,0.05798631085667316,0.1,0,423.0,513.0,1.0,4064.0,0,0.9411278228299348
521,521,-0.22959672743725767,-0.2,1,453.0,869.0,1.0,1608.0,1,0.7963317513942932
522,522,-0.7647548710573056,-0.8,1,315.0,933.0,1.0,672.0,1,0.3778370730856344
523,523,0.48884320606592424,0.5,0,282.0,591.0,0.0,1027.0,1,0.20406180274525543
524,524,-0.9806649864835111,-1.0,1,272.0,700.0,1.0,668.0,1,0.8757522530157488
525,525,0.48745150898376033,0.5,0,283.0,757.0,0.0,270.0,1,0.9906986863701028
526,526,0.955794021339744,1.0,0,395.0,567.0,0.0,408.0,1,0.9626430241143992
527,527,-0.7910677112038782,-0.8,1,288.0,772.0,1.0,760.0,1,0.7085792482424965
528,528,0.8200218929209215,0.8,0,372.0,807.0,0.0,561.0,1,0.6545499480576303
529,529,-0.6113219817068087,-0.6,1,441.0,587.0,1.0,672.0,1,0.32169825672714913
530,530,0.7163596848533043,0.7,0,404.0,958.0,0.0,438.0,1,0.9887267526024681
531,531,0.8083401009958981,0.8,0,369.0,635.0,0.0,696.0,1,0.8911123371439416
532,532,0.26525850836867493,0.3,0,334.0,562.0,0.0,1124.0,1,0.6599335512186043
533,533,0.3398730191293964,0.3,0,331.0,637.0,0.0,1122.0,1,0.358414877266371
534,534,0.841625025191242,0.8,0,294.0,812.0,0.0,764.0,1,0.9853821331080075
535,535,-0.21201050066141724,-0.2,1,311.0,635.0,1.0,544.0,1,0.9831984918522558
536,536,-0.9519695328640096,-1.0,1,286.0,808.0,1.0,1016.0,1,0.31929902561751566
537,537,0.310289920930928,0.3,0,291.0,981.0,0.0,3728.0,1,0.2983826051616685
538,538,0.5837573340884821,0.6,0,255.0,538.0,0.0,587.0,1,0.9270814517014258
539,539,0.8435601427535133,0.8,0,398.0,774.0,0.0,438.0,1,0.7096841235979895
540,540,0.9020219681023829,0.9,0,403.0,654.0,0.0,543.0,1,0.7559722465128896
541,541,0.4357343762850219,0.4,0,398.0,882.0,0.0,3410.0,1,0.4202419655006666
542,542,-0.12795258158220957,-0.1,1,271.0,657.0,1.0,1232.0,1,0.95659728909613
543,543,-0.3721375388591135,-0.4,1,484.0,614.0,1.0,822.0,1,0.735416529983302
544,544,0.08482622257747563,0.1,0,360.0,677.0,0.0,2173.0,1,0.21896290442494581
545,545,-0.15472143615161316,-0.2,1,364.0,557.0,1.0,3729.0,1,0.17245291730792617
546,546,0.9593551825825657,1.0,0,383.0,856.0,0.0,661.0,1,0.35867928127020154
547,547,-0.12505451622623553,-0.1,1,483.0,534.0,1.0,893.0,1,0.190443581736436
548,548,-0.9960602878585112,-1.0,1,375.0,955.0,1.0,340.0,1,0.9037156671846506
549,549,-0.9874882740636448,-1.0,1,376.0,723.0,1.0,881.0,1,0.16036150704439633
550,550,0.5493181196380823,0.5,0,281.0,524.0,0.0,1475.0,1,0.6584176052201832
551,551,0.23531541005122292,0.2,0,444.0,771.0,0.0,595.0,1,0.18346672508887507
552,552,0.1970553961402568,0.2,0,399.0,646.0,0.0,885.0,1,0.7430927237057109
553,553,-0.5893627415677745,-0.6,1,417.0,622.0,1.0,641.0,1,0.6881505668880387
554,554,0.8439485874630481,0.8,0,345.0,974.0,0.0,621.0,1,0.720006004946369
555,555,0.05459030568518086,0.1,0,484.0,653.0,1.0,973.0,0,0.40326362997311516
556,556,-0.8539532695180836,-0.9,1,490.0,948.0,1.0,2042.0,1,0.632595821900454
557,557,0.39466623708246584,0.4,0,306.0,567.0,0.0,557.0,1,0.504792338945833
558,558,-0.9781598352529632,-1.0,1,300.0,903.0,1.0,457.0,1,0.5743561614784822
559,559,0.33829841268981986,0.3,0,317.0,877.0,0.0,1706.0,1,0.6812961132230213
560,560,-0.7186635481490746,-0.7,1,332.0,747.0,1.0,431.0,1,0.6572090738962522
561,561,0.1329955211568219,0.1,0,343.0,577.0,0.0,1840.0,1,0.5861597963647267
562,562,-0.5990972302353466,-0.6,1,343.0,858.0,1.0,389.0,1,0.7988475927976582
563,563,0.3953050825764519,0.4,0,392.0,611.0,0.0,2097.0,1,0.9614354500658868
564,564,0.09084804107617828,0.1,0,295.0,592.0,0.0,1883.0,1,0.7945495739331127
565,565,0.06138575156029247,0.1,0,260.0,744.0,1.0,2286.0,0,0.7492186530691926
566,566,-0.43755899436639956,-0.4,1,348.0,999.0,1.0,683.0,1,0.8343196528232129
567,567,0.14122444399341072,0.1,0,324.0,632.0,0.0,3704.0,1,0.3504478593813962
568,568,-0.07978707118774575,-0.1,1,495.0,846.0,1.0,3069.0,1,0.15930968902168868
569,569,-0.34645504863529,-0.3,1,283.0,677.0,1.0,1080.0,1,0.3712546925454684
570,570,0.455697357785525,0.5,0,380.0,570.0,0.0,1300.0,1,0.2922973621805919
571,571,-0.6505657171338726,-0.7,1,439.0,689.0,1.0,902.0,1,0.37316341922620566
572,572,0.45815733740563713,0.5,0,452.0,577.0,0.0,621.0,1,0.3345801297025795
573,573,0.9166250279066426,0.9,0,343.0,510.0,0.0,567.0,1,0.1842846152923217
574,574,0.8326149489689345,0.8,0,306.0,678.0,0.0,206.0,1,0.8394358949134649
575,575,-0.25681664983090124,-0.3,1,342.0,581.0,1.0,747.0,1,0.18549533223616255
576,576,-0.5751324877053003,-0.6,1,278.0,776.0,1.0,596.0,1,0.6162466222986672
577,577,-0.04925354837932128,-0.0,1,274.0,906.0,0.0,3820.0,0,0.6132382255938061
578,578,-0.9620439758053345,-1.0,1,345.0,827.0,1.0,228.0,1,0.15545486147818338
579,579,0.6100701583734112,0.6,0,314.0,790.0,0.0,366.0,1,0.7467424610311518
