,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,configuration,chosen_color
4202,4202,-0.4579741767188403,-0.5,1.0,488.0,508.0,1.0,-686.0,1,-1.0,-1.0
4203,4203,0.16034963399206748,0.2,1.0,326.0,890.0,1.0,974.0,1,1.0,1.0
4204,4204,0.08110894271232438,0.1,-1.0,299.0,989.0,0.0,3712.0,0,-1.0,0.0
4205,4205,0.39914920864175263,0.4,1.0,322.0,628.0,1.0,420.0,1,1.0,1.0
4206,4206,0.4528497754228421,0.5,-1.0,358.0,550.0,0.0,4092.0,0,-1.0,0.0
4207,4207,0.5872443766280214,0.6,1.0,373.0,554.0,1.0,153.0,1,1.0,1.0
4208,4208,0.19847042863039743,0.2,1.0,435.0,826.0,1.0,1789.0,1,1.0,1.0
4209,4209,0.8681347626899608,0.9,1.0,489.0,642.0,1.0,199.0,1,1.0,1.0
4210,4210,-0.08129053888341786,-0.1,1.0,361.0,604.0,1.0,-485.0,1,-1.0,-1.0
4211,4211,-0.35258680857751123,-0.4,-1.0,302.0,986.0,0.0,3712.0,0,1.0,0.0
4212,4212,0.27270432301430614,0.3,1.0,420.0,780.0,1.0,310.0,1,1.0,1.0
4213,4213,0.46250550067404383,0.5,1.0,485.0,904.0,1.0,201.0,1,1.0,1.0
4214,4214,-0.12613584629627828,-0.1,1.0,436.0,832.0,1.0,542.0,1,-1.0,-1.0
4215,4215,-0.13001840403511922,-0.1,1.0,258.0,689.0,1.0,-687.0,1,-1.0,-1.0
4216,4216,-0.6761391341674758,-0.7,1.0,411.0,733.0,1.0,166.0,1,-1.0,-1.0
4217,4217,0.5413354574436319,0.5,-1.0,385.0,875.0,1.0,-430.0,0,-1.0,-1.0
4218,4218,-0.7456489052828441,-0.7,1.0,381.0,606.0,1.0,-57.0,1,-1.0,-1.0
4219,4219,0.552786083695277,0.6,-1.0,330.0,692.0,0.0,3978.0,0,-1.0,0.0
4220,4220,0.3519184363430822,0.4,1.0,472.0,584.0,1.0,524.0,1,1.0,1.0
4221,4221,0.18887927758825163,0.2,-1.0,276.0,963.0,1.0,-739.0,0,-1.0,-1.0
4222,4222,-0.38732513660319723,-0.4,1.0,458.0,861.0,1.0,251.0,1,-1.0,-1.0
4223,4223,-0.2245066136898427,-0.2,-1.0,269.0,527.0,0.0,4204.0,0,1.0,0.0
4224,4224,-0.0010366422390902796,-0.0,-1.0,373.0,821.0,0.0,3806.0,0,1.0,0.0
4225,4225,0.47091253367403196,0.5,-1.0,400.0,584.0,0.0,4016.0,0,-1.0,0.0
4226,4226,-0.07635757639899021,-0.1,1.0,340.0,657.0,1.0,-497.0,1,-1.0,-1.0
4227,4227,-0.26637985912374584,-0.3,-1.0,396.0,753.0,0.0,3851.0,0,1.0,0.0
4228,4228,-0.08454887793703081,-0.1,-1.0,413.0,751.0,0.0,3836.0,0,1.0,0.0
4229,4229,0.6692345734836903,0.7,1.0,325.0,830.0,1.0,185.0,1,1.0,1.0
4230,4230,0.06474528975498894,0.1,1.0,256.0,513.0,1.0,481.0,1,1.0,1.0
4231,4231,-0.7676032560228168,-0.8,-1.0,448.0,965.0,0.0,3587.0,0,1.0,0.0
4232,4232,0.16536584590798065,0.2,1.0,349.0,722.0,1.0,529.0,1,1.0,1.0
4233,4233,-0.23393343373693531,-0.2,1.0,256.0,924.0,1.0,-30.0,1,-1.0,-1.0
4234,4234,0.4770124676763451,0.5,1.0,408.0,620.0,1.0,192.0,1,1.0,1.0
4235,4235,-0.3148903740156914,-0.3,-1.0,478.0,759.0,0.0,3763.0,0,1.0,0.0
4236,4236,-0.012029081905083228,-0.0,-1.0,375.0,936.0,1.0,-71.0,0,1.0,1.0
4237,4237,-0.37296107933218314,-0.4,-1.0,271.0,556.0,0.0,4173.0,0,1.0,0.0
4238,4238,-0.18531644791959245,-0.2,-1.0,331.0,782.0,0.0,3887.0,0,1.0,0.0
4239,4239,0.2316757161294699,0.2,-1.0,331.0,620.0,0.0,4049.0,0,-1.0,0.0
4240,4240,-0.20409154777477467,-0.2,1.0,354.0,618.0,1.0,538.0,1,-1.0,-1.0
4241,4241,-0.4428634254426989,-0.4,1.0,392.0,812.0,1.0,496.0,1,-1.0,-1.0
4242,4242,0.2727147662095236,0.3,1.0,365.0,902.0,1.0,103.0,1,1.0,1.0
4243,4243,0.14892675063577288,0.1,-1.0,452.0,981.0,0.0,3567.0,0,-1.0,0.0
4244,4244,-0.014900898597829393,-0.0,-1.0,473.0,715.0,0.0,3812.0,0,1.0,0.0
4245,4245,0.19310321050598567,0.2,-1.0,372.0,914.0,0.0,3714.0,0,-1.0,0.0
4246,4246,-0.08943182237896763,-0.1,1.0,446.0,682.0,1.0,-508.0,1,-1.0,-1.0
4247,4247,-0.8826433920212761,-0.9,1.0,270.0,687.0,1.0,403.0,1,-1.0,-1.0
4248,4248,-0.23789324221585528,-0.2,1.0,477.0,633.0,1.0,-560.0,1,-1.0,-1.0
4249,4249,-0.4611160354255468,-0.5,1.0,310.0,612.0,1.0,-102.0,1,-1.0,-1.0
4250,4250,-0.8119746897523326,-0.8,1.0,475.0,983.0,1.0,142.0,1,-1.0,-1.0
4251,4251,-0.8141317426703935,-0.8,1.0,370.0,860.0,1.0,140.0,1,-1.0,-1.0
4252,4252,0.429486728911192,0.4,1.0,324.0,838.0,1.0,188.0,1,1.0,1.0
4253,4253,0.21597034366253942,0.2,1.0,258.0,535.0,1.0,1267.0,1,1.0,1.0
4254,4254,0.624989001777705,0.6,1.0,476.0,529.0,1.0,155.0,1,1.0,1.0
4255,4255,-0.6788585863150168,-0.7,-1.0,475.0,519.0,0.0,4006.0,0,1.0,0.0
4256,4256,-0.44235867895418457,-0.4,-1.0,365.0,683.0,0.0,3952.0,0,1.0,0.0
4257,4257,-0.2655593391009149,-0.3,1.0,367.0,743.0,1.0,520.0,1,-1.0,-1.0
4258,4258,-0.5695137752843791,-0.6,1.0,490.0,655.0,1.0,205.0,1,-1.0,-1.0
4259,4259,0.7004571338200133,0.7,1.0,416.0,575.0,1.0,159.0,1,1.0,1.0
4260,4260,-0.7949250569187968,-0.8,-1.0,426.0,890.0,0.0,3684.0,0,1.0,0.0
4261,4261,0.5535859156074444,0.6,-1.0,313.0,929.0,1.0,-1002.0,0,-1.0,-1.0
4262,4262,-0.7001057316055339,-0.7,-1.0,420.0,734.0,0.0,3846.0,0,1.0,0.0
4263,4263,0.19662754299549612,0.2,-1.0,382.0,925.0,0.0,3693.0,0,-1.0,0.0
4264,4264,-0.202580323758198,-0.2,-1.0,340.0,939.0,0.0,3721.0,0,1.0,0.0
4265,4265,-0.16984977677872215,-0.2,1.0,354.0,622.0,1.0,2114.0,1,-1.0,-1.0
4266,4266,0.560231229885764,0.6,-1.0,495.0,784.0,0.0,3721.0,0,-1.0,0.0
4267,4267,-0.09418417467883466,-0.1,1.0,437.0,880.0,1.0,-687.0,1,-1.0,-1.0
4268,4268,0.3302233999521146,0.3,-1.0,456.0,857.0,1.0,27.0,0,-1.0,-1.0
4269,4269,-0.3407247662718237,-0.3,-1.0,344.0,782.0,0.0,3874.0,0,1.0,0.0
4270,4270,-0.3299685642338329,-0.3,-1.0,439.0,677.0,0.0,3884.0,0,1.0,0.0
4271,4271,-0.10393196595147403,-0.1,1.0,332.0,524.0,1.0,644.0,1,-1.0,-1.0
4272,4272,0.572692950730764,0.6,-1.0,316.0,501.0,0.0,4183.0,0,-1.0,0.0
4273,4273,0.38105691069407743,0.4,1.0,354.0,510.0,1.0,426.0,1,1.0,1.0
4274,4274,0.5368353155348625,0.5,1.0,375.0,723.0,1.0,252.0,1,1.0,1.0
4275,4275,-0.4842959507351307,-0.5,1.0,283.0,512.0,1.0,195.0,1,-1.0,-1.0
4276,4276,-0.6096365065521205,-0.6,1.0,285.0,627.0,1.0,148.0,1,-1.0,-1.0
4277,4277,0.31446514530511094,0.3,1.0,259.0,560.0,1.0,931.0,1,1.0,1.0
4278,4278,0.7965766545527221,0.8,-1.0,387.0,825.0,1.0,-12.0,0,-1.0,-1.0
4279,4279,0.30105993344006443,0.3,1.0,325.0,746.0,1.0,529.0,1,1.0,1.0
4280,4280,-0.5354011868070276,-0.5,1.0,326.0,744.0,1.0,220.0,1,-1.0,-1.0
4281,4281,-0.27664917733428784,-0.3,-1.0,404.0,625.0,0.0,3971.0,0,1.0,0.0
4282,4282,-0.632778732226267,-0.6,1.0,409.0,876.0,1.0,285.0,1,-1.0,-1.0
4283,4283,0.06415039273307566,0.1,1.0,371.0,531.0,1.0,468.0,1,1.0,1.0
4284,4284,-0.8774001059981585,-0.9,-1.0,354.0,517.0,0.0,4129.0,0,1.0,0.0
4285,4285,-0.5611944776132283,-0.6,1.0,371.0,634.0,1.0,115.0,1,-1.0,-1.0
4286,4286,0.8326323611308287,0.8,-1.0,487.0,769.0,0.0,3744.0,0,-1.0,0.0
4287,4287,0.5212600696256066,0.5,1.0,425.0,822.0,1.0,523.0,1,1.0,1.0
4288,4288,-0.24627571886042232,-0.2,1.0,434.0,846.0,1.0,1080.0,1,-1.0,-1.0
4289,4289,-0.2407401300565335,-0.2,-1.0,321.0,617.0,0.0,4062.0,0,1.0,0.0
4290,4290,-0.7573109932380159,-0.8,-1.0,367.0,944.0,0.0,3689.0,0,1.0,0.0
4291,4291,-0.5621123158492072,-0.6,1.0,284.0,753.0,1.0,-557.0,1,-1.0,-1.0
4292,4292,-0.27473564745624013,-0.3,1.0,466.0,912.0,1.0,-588.0,1,-1.0,-1.0
4293,4293,0.061800168401583644,0.1,-1.0,282.0,756.0,0.0,3962.0,0,-1.0,0.0
4294,4294,0.6499489635297214,0.6,-1.0,489.0,606.0,1.0,-75.0,0,-1.0,-1.0
4295,4295,0.35709065621051594,0.4,-1.0,256.0,960.0,0.0,3784.0,0,-1.0,0.0
4296,4296,0.6361534748992094,0.6,1.0,346.0,803.0,1.0,111.0,1,1.0,1.0
4297,4297,0.7128273873919123,0.7,1.0,325.0,759.0,1.0,176.0,1,1.0,1.0
4298,4298,-0.8589007082450274,-0.9,1.0,326.0,563.0,1.0,341.0,1,-1.0,-1.0
4299,4299,-0.4101510312388758,-0.4,1.0,271.0,978.0,1.0,131.0,1,-1.0,-1.0
4300,4300,-0.13201820482916882,-0.1,1.0,421.0,843.0,1.0,76.0,1,-1.0,-1.0
4301,4301,-0.695292381361317,-0.7,-1.0,343.0,690.0,0.0,3967.0,0,1.0,0.0
4302,4302,0.5387490863889132,0.5,-1.0,463.0,667.0,1.0,-560.0,0,-1.0,-1.0
4303,4303,0.12773690227163093,0.1,-1.0,434.0,602.0,1.0,-396.0,0,-1.0,-1.0
4304,4304,0.7767668090209853,0.8,1.0,480.0,866.0,1.0,94.0,1,1.0,1.0
4305,4305,-0.5098456682052909,-0.5,1.0,424.0,769.0,1.0,417.0,1,-1.0,-1.0
4306,4306,-0.1807957393539199,-0.2,1.0,265.0,548.0,1.0,-303.0,1,-1.0,-1.0
4307,4307,0.7245856909860576,0.7,1.0,421.0,821.0,1.0,148.0,1,1.0,1.0
4308,4308,0.7405436933802177,0.7,1.0,270.0,685.0,1.0,85.0,1,1.0,1.0
4309,4309,-0.25923230858985813,-0.3,1.0,381.0,857.0,1.0,-758.0,1,-1.0,-1.0
4310,4310,0.10082156982367374,0.1,-1.0,291.0,693.0,1.0,-104.0,0,-1.0,-1.0
4311,4311,-0.6633649945129257,-0.7,-1.0,435.0,539.0,0.0,4026.0,0,1.0,0.0
4312,4312,-0.4102339369024399,-0.4,-1.0,285.0,520.0,0.0,4195.0,0,1.0,0.0
4313,4313,0.4751089256089617,0.5,-1.0,487.0,634.0,0.0,3879.0,0,-1.0,0.0
4314,4314,0.029875521717006026,0.0,1.0,467.0,805.0,0.0,3728.0,0,1.0,0.0
4315,4315,0.16469142449705376,0.2,-1.0,448.0,695.0,0.0,3857.0,0,-1.0,0.0
4316,4316,0.3838307297588385,0.4,1.0,279.0,555.0,1.0,306.0,1,1.0,1.0
4317,4317,0.07883677663973976,0.1,1.0,292.0,962.0,0.0,3746.0,0,1.0,0.0
4318,4318,0.6313478209526112,0.6,1.0,480.0,844.0,1.0,76.0,1,1.0,1.0
4319,4319,-0.21797675217386814,-0.2,-1.0,471.0,926.0,0.0,3603.0,0,1.0,0.0
4320,4320,0.3177304178101771,0.3,-1.0,393.0,583.0,1.0,-6.0,0,-1.0,-1.0
4321,4321,-0.16632802114418432,-0.2,-1.0,297.0,649.0,0.0,4054.0,0,1.0,0.0
4322,4322,0.4852016287465827,0.5,-1.0,348.0,832.0,0.0,3820.0,0,-1.0,0.0
4323,4323,-0.1579426019382162,-0.2,-1.0,455.0,718.0,0.0,3827.0,0,1.0,0.0
4324,4324,-0.7260557720226968,-0.7,-1.0,362.0,996.0,0.0,3642.0,0,1.0,0.0
4325,4325,0.0632843429820441,0.1,-1.0,288.0,671.0,1.0,71.0,0,-1.0,-1.0
4326,4326,-0.4037664674475541,-0.4,1.0,331.0,837.0,1.0,142.0,1,-1.0,-1.0
4327,4327,-0.3806567134118356,-0.4,-1.0,389.0,760.0,0.0,3851.0,0,1.0,0.0
4328,4328,-0.27139593083223745,-0.3,1.0,311.0,609.0,1.0,220.0,1,-1.0,-1.0
4329,4329,0.2804796675474671,0.3,-1.0,443.0,869.0,1.0,-472.0,0,-1.0,-1.0
4330,4330,0.8896234238189288,0.9,1.0,355.0,966.0,1.0,159.0,1,1.0,1.0
4331,4331,0.6125614944048071,0.6,-1.0,449.0,852.0,1.0,-341.0,0,-1.0,-1.0
4332,4332,-0.018269440803013848,-0.0,-1.0,447.0,706.0,0.0,3847.0,0,1.0,0.0
4333,4333,0.3858816758742595,0.4,-1.0,487.0,827.0,1.0,-84.0,0,-1.0,-1.0
4334,4334,0.6915874094802835,0.7,-1.0,494.0,826.0,1.0,-90.0,0,-1.0,-1.0
4335,4335,-0.3648377717807335,-0.4,1.0,299.0,675.0,1.0,66.0,1,-1.0,-1.0
4336,4336,0.44998089163047517,0.4,1.0,479.0,666.0,1.0,285.0,1,1.0,1.0
4337,4337,0.3257307162321804,0.3,-1.0,414.0,782.0,0.0,3804.0,0,-1.0,0.0
4338,4338,-0.11445751984743269,-0.1,-1.0,440.0,702.0,0.0,3858.0,0,1.0,0.0
4339,4339,0.6049521266709937,0.6,-1.0,453.0,867.0,1.0,-700.0,0,-1.0,-1.0
4340,4340,0.589822255378634,0.6,1.0,318.0,762.0,1.0,180.0,1,1.0,1.0
4341,4341,-0.399041010135892,-0.4,1.0,489.0,595.0,1.0,216.0,1,-1.0,-1.0
4342,4342,0.5633064289299802,0.6,1.0,463.0,529.0,1.0,228.0,1,1.0,1.0
4343,4343,-0.6410942626833911,-0.6,-1.0,400.0,866.0,0.0,3734.0,0,1.0,0.0
4344,4344,-0.24941312987068143,-0.2,1.0,303.0,819.0,1.0,-742.0,1,-1.0,-1.0
4345,4345,-0.5231404401101687,-0.5,1.0,280.0,882.0,1.0,178.0,1,-1.0,-1.0
4346,4346,-0.19588067676023913,-0.2,1.0,331.0,753.0,1.0,-344.0,1,-1.0,-1.0
4347,4347,-0.46853707470993416,-0.5,1.0,275.0,676.0,1.0,-191.0,1,-1.0,-1.0
4348,4348,-0.5816156728435615,-0.6,1.0,495.0,518.0,1.0,127.0,1,-1.0,-1.0
4349,4349,0.11771600124811188,0.1,1.0,280.0,618.0,1.0,1052.0,1,1.0,1.0
4350,4350,0.6023022189420207,0.6,-1.0,389.0,838.0,1.0,-687.0,0,-1.0,-1.0
4351,4351,-0.11998601427119449,-0.1,-1.0,253.0,821.0,0.0,3926.0,0,1.0,0.0
4352,4352,-0.8601930003268118,-0.9,-1.0,377.0,603.0,0.0,4020.0,0,1.0,0.0
4353,4353,-0.8878600200889369,-0.9,1.0,477.0,773.0,1.0,-170.0,1,-1.0,-1.0
4354,4354,0.5363229683844374,0.5,-1.0,486.0,513.0,0.0,4001.0,0,-1.0,0.0
4355,4355,0.7148480419277151,0.7,1.0,394.0,800.0,1.0,166.0,1,1.0,1.0
4356,4356,0.1768429462240647,0.2,1.0,376.0,502.0,1.0,1372.0,1,1.0,1.0
4357,4357,0.6648706886336219,0.7,1.0,362.0,990.0,1.0,188.0,1,1.0,1.0
4358,4358,0.17530346062081692,0.2,-1.0,351.0,813.0,1.0,-534.0,0,-1.0,-1.0
4359,4359,-0.7540073930542428,-0.8,1.0,349.0,939.0,1.0,-508.0,1,-1.0,-1.0
4360,4360,0.64970974528464,0.6,-1.0,494.0,686.0,1.0,-420.0,0,-1.0,-1.0
4361,4361,-0.5487076397292654,-0.5,1.0,288.0,738.0,1.0,144.0,1,-1.0,-1.0
4362,4362,-0.03337222013089636,-0.0,1.0,499.0,982.0,1.0,1079.0,1,-1.0,-1.0
4363,4363,-0.016761481358335106,-0.0,-1.0,337.0,558.0,0.0,4105.0,0,1.0,0.0
4364,4364,-0.06580041672310144,-0.1,1.0,458.0,658.0,1.0,814.0,1,-1.0,-1.0
4365,4365,0.4892485328743722,0.5,1.0,368.0,774.0,1.0,258.0,1,1.0,1.0
4366,4366,-0.5737825131479855,-0.6,-1.0,405.0,573.0,0.0,4022.0,0,1.0,0.0
4367,4367,-0.4701366730344456,-0.5,1.0,325.0,589.0,1.0,366.0,1,-1.0,-1.0
4368,4368,-0.19239643774273274,-0.2,-1.0,361.0,832.0,0.0,3807.0,0,1.0,0.0
4369,4369,-0.608856607161766,-0.6,-1.0,288.0,876.0,0.0,3836.0,0,1.0,0.0
4370,4370,0.6652235030408743,0.7,1.0,460.0,588.0,1.0,102.0,1,1.0,1.0
4371,4371,0.6729839308946498,0.7,-1.0,431.0,842.0,1.0,-463.0,0,-1.0,-1.0
4372,4372,-0.4627581826251157,-0.5,1.0,456.0,637.0,1.0,67.0,1,-1.0,-1.0
4373,4373,-0.2520864707649738,-0.3,1.0,481.0,558.0,1.0,-429.0,1,-1.0,-1.0
4374,4374,0.01057512522423909,0.0,-1.0,450.0,754.0,1.0,-624.0,0,-1.0,-1.0
4375,4375,-0.18439854531682387,-0.2,1.0,360.0,662.0,1.0,-52.0,1,-1.0,-1.0
4376,4376,-0.4579400968764793,-0.5,1.0,342.0,563.0,1.0,-35.0,1,-1.0,-1.0
4377,4377,0.8003859146681563,0.8,-1.0,490.0,870.0,1.0,-150.0,0,-1.0,-1.0
4378,4378,-0.8362092996941303,-0.8,-1.0,332.0,533.0,0.0,4135.0,0,1.0,0.0
4379,4379,0.6524523219536914,0.7,1.0,412.0,620.0,1.0,258.0,1,1.0,1.0
4380,4380,0.28500016934235706,0.3,-1.0,417.0,573.0,0.0,4010.0,0,-1.0,0.0
4381,4381,-0.5468380234428236,-0.5,1.0,483.0,874.0,1.0,93.0,1,-1.0,-1.0
4382,4382,0.6529987593344032,0.7,1.0,331.0,728.0,1.0,171.0,1,1.0,1.0
4383,4383,0.2404609306766038,0.2,1.0,302.0,737.0,1.0,691.0,1,1.0,1.0
4384,4384,-0.38232278904979633,-0.4,1.0,429.0,789.0,1.0,-8.0,1,-1.0,-1.0
4385,4385,-0.18033292835789572,-0.2,1.0,328.0,545.0,1.0,1457.0,1,-1.0,-1.0
4386,4386,-0.09178948935662279,-0.1,-1.0,386.0,515.0,0.0,4099.0,0,1.0,0.0
4387,4387,0.7975742122478436,0.8,1.0,470.0,648.0,1.0,112.0,1,1.0,1.0
4388,4388,-0.1303649483605036,-0.1,1.0,486.0,996.0,1.0,1288.0,1,-1.0,-1.0
4389,4389,-0.3590122219068711,-0.4,-1.0,383.0,844.0,0.0,3773.0,0,1.0,0.0
4390,4390,0.10237953191332883,0.1,1.0,279.0,507.0,0.0,4214.0,0,1.0,0.0
4391,4391,-0.7855707750721752,-0.8,1.0,368.0,606.0,1.0,126.0,1,-1.0,-1.0
4392,4392,-0.8438194225320758,-0.8,-1.0,414.0,899.0,0.0,3687.0,0,1.0,0.0
4393,4393,-0.430337191862955,-0.4,1.0,456.0,916.0,1.0,-632.0,1,-1.0,-1.0
4394,4394,0.5811748807524807,0.6,1.0,312.0,897.0,1.0,111.0,1,1.0,1.0
4395,4395,-0.7591163915928231,-0.8,1.0,489.0,591.0,1.0,120.0,1,-1.0,-1.0
4396,4396,-0.24860262280442658,-0.2,-1.0,482.0,983.0,0.0,3535.0,0,1.0,0.0
4397,4397,0.5651017012110923,0.6,1.0,493.0,910.0,1.0,177.0,1,1.0,1.0
4398,4398,-0.6291500347929113,-0.6,-1.0,463.0,520.0,0.0,4017.0,0,1.0,0.0
4399,4399,0.7372721167262183,0.7,1.0,456.0,777.0,1.0,217.0,1,1.0,1.0
4400,4400,-0.15859543808481869,-0.2,-1.0,426.0,764.0,0.0,3810.0,0,1.0,0.0
4401,4401,0.2847384242759957,0.3,1.0,355.0,856.0,1.0,709.0,1,1.0,1.0
