,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,init_y_left,init_y_right
1733,1733,-0.27901164737289363,-0.3,1,353.0,889.0,1.0,68.0,1,0.3998564559281935,0.3998564559281935
1734,1734,0.3444452094089745,0.3,0,481.0,908.0,0.0,1431.0,1,0.48469082666288044,0.48469082666288044
1735,1735,-0.6630824513788516,-0.7,1,268.0,860.0,1.0,452.0,1,0.15391603311031155,0.15391603311031155
1736,1736,0.8293539392371516,0.8,0,260.0,958.0,0.0,172.0,1,0.09617833707073165,0.09617833707073165
1737,1737,-0.06095415621737055,-0.1,1,255.0,546.0,1.0,309.0,1,0.4927538645067027,0.4927538645067027
1738,1738,0.24595794452190778,0.2,0,408.0,730.0,1.0,332.0,0,0.03728589751283501,0.03728589751283501
1739,1739,-0.7058308065541434,-0.7,1,413.0,739.0,1.0,248.0,1,0.33616701915895253,0.33616701915895253
1740,1740,-0.004185003971853396,-0.0,1,483.0,723.0,1.0,174.0,1,0.128583127923536,0.128583127923536
1741,1741,-0.033617835168517685,-0.0,1,409.0,908.0,1.0,493.0,1,0.29100427861854117,0.29100427861854117
1742,1742,-0.7713280544627894,-0.8,1,471.0,732.0,1.0,427.0,1,0.4077517096177638,0.4077517096177638
1743,1743,-0.5326816461745472,-0.5,1,338.0,754.0,1.0,338.0,1,0.015040420636214802,0.015040420636214802
1744,1744,0.9953221324575503,1.0,0,287.0,853.0,0.0,270.0,1,0.32741178966483275,0.32741178966483275
1745,1745,-0.5343873146584812,-0.5,1,479.0,874.0,1.0,247.0,1,0.42048598405418236,0.42048598405418236
1746,1746,-0.4955459767124848,-0.5,1,400.0,620.0,1.0,410.0,1,0.01539330170752179,0.01539330170752179
1747,1747,-0.14945154333684463,-0.1,1,355.0,695.0,0.0,460.0,0,0.45301360340689145,0.45301360340689145
1748,1748,-0.2370435269589075,-0.2,1,279.0,871.0,1.0,430.0,1,0.0604898929400432,0.0604898929400432
1749,1749,0.27817301372728487,0.3,0,470.0,845.0,0.0,215.0,1,0.45271294248827987,0.45271294248827987
1750,1750,0.36792506507219414,0.4,0,307.0,825.0,0.0,178.0,1,0.08905192554920999,0.08905192554920999
1751,1751,0.38451492517424546,0.4,0,287.0,808.0,0.0,165.0,1,0.2924233135237046,0.2924233135237046
1752,1752,0.5790369959301553,0.6,0,456.0,876.0,0.0,568.0,1,0.4884630569648466,0.4884630569648466
1753,1753,-0.4595354379248553,-0.5,1,408.0,575.0,1.0,377.0,1,0.46592781969955055,0.46592781969955055
1754,1754,-0.6253416161787191,-0.6,1,412.0,989.0,1.0,519.0,1,0.22435713571124144,0.22435713571124144
1755,1755,-0.24619218524649655,-0.2,1,266.0,550.0,1.0,214.0,1,0.298128051236252,0.298128051236252
1756,1756,-0.2181460223324594,-0.2,1,301.0,949.0,0.0,130.0,0,0.17535136165048604,0.17535136165048604
1757,1757,-0.21779828603252493,-0.2,1,345.0,871.0,1.0,564.0,1,0.46838551277026497,0.46838551277026497
1758,1758,0.5983427011296156,0.6,0,377.0,963.0,0.0,300.0,1,0.4345962953774979,0.4345962953774979
1759,1759,-0.22624670985150064,-0.2,1,290.0,856.0,0.0,304.0,0,0.0556440525203894,0.0556440525203894
1760,1760,-0.6828275715993422,-0.7,1,314.0,870.0,1.0,156.0,1,0.04207400562451885,0.04207400562451885
1761,1761,0.07832069945409748,0.1,0,399.0,652.0,1.0,179.0,0,0.28465463739854735,0.28465463739854735
1762,1762,-0.541128576460475,-0.5,1,376.0,607.0,1.0,417.0,1,0.022582263545007752,0.022582263545007752
1763,1763,-0.9862904905580607,-1.0,1,271.0,777.0,1.0,212.0,1,0.03614421494089215,0.03614421494089215
1764,1764,-0.11180860806342197,-0.1,1,419.0,817.0,0.0,384.0,0,0.4179221961745995,0.4179221961745995
1765,1765,-0.9716149976151349,-1.0,1,340.0,996.0,1.0,434.0,1,0.03701376425526304,0.03701376425526304
1766,1766,0.21225649329535412,0.2,0,381.0,839.0,1.0,180.0,0,0.33975148747611883,0.33975148747611883
1767,1767,-0.42762452536340523,-0.4,1,408.0,701.0,1.0,191.0,1,0.07264852356365992,0.07264852356365992
1768,1768,-0.47692747905232746,-0.5,1,396.0,629.0,0.0,155.0,0,0.25224854422379295,0.25224854422379295
1769,1769,-0.3700221152317451,-0.4,1,265.0,890.0,1.0,145.0,1,0.40043187558026794,0.40043187558026794
1770,1770,-0.09887558808001384,-0.1,1,485.0,648.0,1.0,657.0,1,0.24755918327951987,0.24755918327951987
1771,1771,0.39857612983649116,0.4,0,391.0,862.0,0.0,177.0,1,0.44268523713420416,0.44268523713420416
1772,1772,0.4456994420965903,0.4,0,262.0,569.0,0.0,129.0,1,0.4034806882960542,0.4034806882960542
1773,1773,-0.9618297776755835,-1.0,1,409.0,851.0,1.0,350.0,1,0.10907989531178675,0.10907989531178675
1774,1774,-0.5466869994473025,-0.5,1,425.0,654.0,1.0,401.0,1,0.30311977939925455,0.30311977939925455
1775,1775,0.014449248226595435,0.0,0,411.0,773.0,0.0,546.0,1,0.41194883597941245,0.41194883597941245
1776,1776,-0.07192638525005868,-0.1,1,459.0,682.0,0.0,89.0,0,0.03423852676498229,0.03423852676498229
1777,1777,0.9667598338212848,1.0,0,274.0,571.0,0.0,165.0,1,0.2020841285343713,0.2020841285343713
1778,1778,0.3393737132289285,0.3,0,313.0,703.0,0.0,574.0,1,0.493760016030054,0.493760016030054
1779,1779,-0.7841730635985122,-0.8,1,415.0,739.0,0.0,226.0,0,0.04009990890368775,0.04009990890368775
1780,1780,0.8870155517892451,0.9,0,293.0,933.0,0.0,184.0,1,0.46814802521633053,0.46814802521633053
1781,1781,0.17781798739894383,0.2,0,475.0,724.0,1.0,211.0,0,0.33040628339700834,0.33040628339700834
1782,1782,-0.9491121526488921,-0.9,1,270.0,722.0,1.0,128.0,1,0.07057390768159727,0.07057390768159727
1783,1783,0.19470850881170265,0.2,0,491.0,906.0,0.0,193.0,1,0.1672904635808733,0.1672904635808733
1784,1784,0.9330904386470218,0.9,0,429.0,738.0,0.0,143.0,1,0.0279837503259997,0.0279837503259997
1785,1785,-0.5327178961506998,-0.5,1,348.0,986.0,1.0,296.0,1,0.18100185678399217,0.18100185678399217
1786,1786,0.13343664321587023,0.1,0,408.0,658.0,0.0,274.0,1,0.20232949084857532,0.20232949084857532
1787,1787,-0.10384479981937056,-0.1,1,388.0,788.0,1.0,284.0,1,0.04390891446967232,0.04390891446967232
1788,1788,-0.632864396708875,-0.6,1,335.0,670.0,1.0,275.0,1,0.40454562670581967,0.40454562670581967
1789,1789,-0.43957730192882627,-0.4,1,375.0,647.0,0.0,218.0,0,0.14892757636448867,0.14892757636448867
1790,1790,-0.96643158364626,-1.0,1,291.0,519.0,1.0,260.0,1,0.08384226568357883,0.08384226568357883
1791,1791,-0.7549770265467872,-0.8,1,309.0,831.0,1.0,240.0,1,0.28792163644056323,0.28792163644056323
1792,1792,-0.25890586274099325,-0.3,1,377.0,630.0,1.0,173.0,1,0.02453118063362769,0.02453118063362769
1793,1793,0.34245743870169987,0.3,0,493.0,520.0,1.0,487.0,0,0.31188285738827287,0.31188285738827287
1794,1794,0.5791926531144616,0.6,0,334.0,881.0,0.0,95.0,1,0.244490339606439,0.244490339606439
1795,1795,-0.011580010168784627,-0.0,1,310.0,557.0,1.0,643.0,1,0.33027258083058203,0.33027258083058203
1796,1796,0.7357858876376382,0.7,0,378.0,633.0,0.0,339.0,1,0.196271780149104,0.196271780149104
1797,1797,-0.2875957469178534,-0.3,1,313.0,882.0,0.0,395.0,0,0.4908032284996384,0.4908032284996384
1798,1798,0.8086822949659986,0.8,0,452.0,600.0,0.0,188.0,1,0.13163555003805932,0.13163555003805932
1799,1799,0.6680724140714238,0.7,0,472.0,951.0,0.0,257.0,1,0.17111647041733413,0.17111647041733413
1800,1800,0.9161002980272392,0.9,0,419.0,891.0,0.0,510.0,1,0.03793093286082155,0.03793093286082155
1801,1801,-0.7900645869617868,-0.8,1,434.0,875.0,1.0,341.0,1,0.2047018248165663,0.2047018248165663
1802,1802,-0.4657114909527529,-0.5,1,388.0,823.0,1.0,449.0,1,0.01237742041094081,0.01237742041094081
1803,1803,-0.5471023258785896,-0.5,1,476.0,937.0,1.0,147.0,1,0.3885327579838708,0.3885327579838708
1804,1804,-0.2991194455063819,-0.3,1,452.0,505.0,1.0,483.0,1,0.02683492668127374,0.02683492668127374
1805,1805,-0.31628748273244045,-0.3,1,333.0,510.0,1.0,937.0,1,0.021254917737372037,0.021254917737372037
1806,1806,0.790264682399898,0.8,0,373.0,780.0,0.0,537.0,1,0.3267214845750275,0.3267214845750275
1807,1807,-0.02348024522932035,-0.0,1,354.0,749.0,1.0,187.0,1,0.12664473336013587,0.12664473336013587
1808,1808,-0.1847433224785877,-0.2,1,300.0,957.0,1.0,283.0,1,0.1284852134235881,0.1284852134235881
1809,1809,-0.6775895171850836,-0.7,1,349.0,696.0,0.0,225.0,0,0.45168701988526566,0.45168701988526566
1810,1810,0.536474041986174,0.5,0,345.0,987.0,0.0,318.0,1,0.17239122161440612,0.17239122161440612
1811,1811,0.3383046052866916,0.3,0,300.0,675.0,0.0,175.0,1,0.12222678466776776,0.12222678466776776
1812,1812,0.9999013014639437,1.0,0,441.0,965.0,0.0,434.0,1,0.050244106470341554,0.050244106470341554
1813,1813,0.8921464467399418,0.9,0,479.0,779.0,0.0,132.0,1,0.225876079573736,0.225876079573736
1814,1814,-0.034293267618777046,-0.0,1,291.0,881.0,0.0,268.0,0,0.3517832036385064,0.3517832036385064
1815,1815,0.30017613483513705,0.3,0,295.0,800.0,0.0,585.0,1,0.31132009122452614,0.31132009122452614
1816,1816,0.3227099276429224,0.3,0,367.0,914.0,1.0,859.0,0,0.24873490100715645,0.24873490100715645
1817,1817,0.6792157828002776,0.7,0,314.0,696.0,0.0,160.0,1,0.1306396986666437,0.1306396986666437
1818,1818,0.016389503599362865,0.0,0,251.0,788.0,0.0,181.0,1,0.25114496188087826,0.25114496188087826
1819,1819,-0.48421199029962425,-0.5,1,370.0,507.0,1.0,843.0,1,0.03407407475010682,0.03407407475010682
1820,1820,0.702339607089935,0.7,0,380.0,800.0,0.0,600.0,1,0.3211829054851611,0.3211829054851611
1821,1821,-0.7311878898812243,-0.7,1,269.0,586.0,1.0,135.0,1,0.297003203898012,0.297003203898012
1822,1822,-0.4418184413723618,-0.4,1,428.0,874.0,1.0,468.0,1,0.2085065928160143,0.2085065928160143
1823,1823,-0.14673427390247307,-0.1,1,358.0,512.0,0.0,180.0,0,0.11887060100071095,0.11887060100071095
1824,1824,0.3313028184810083,0.3,0,415.0,760.0,1.0,765.0,0,0.46775496920441445,0.46775496920441445
1825,1825,-0.17721313492670743,-0.2,1,255.0,972.0,1.0,483.0,1,0.12304266598309738,0.12304266598309738
1826,1826,0.8632511921743762,0.9,0,498.0,761.0,0.0,261.0,1,0.41007263343455075,0.41007263343455075
1827,1827,-0.6102267068460019,-0.6,1,284.0,864.0,1.0,502.0,1,0.13069839177451475,0.13069839177451475
1828,1828,-0.6687781875204883,-0.7,1,472.0,742.0,1.0,106.0,1,0.4317130260376029,0.4317130260376029
1829,1829,-0.7796516605399719,-0.8,1,398.0,771.0,0.0,161.0,0,0.34190985544916774,0.34190985544916774
1830,1830,-0.3514048019550555,-0.4,1,334.0,910.0,1.0,116.0,1,0.06308735013513189,0.06308735013513189
1831,1831,-0.16718374719896945,-0.2,1,250.0,908.0,0.0,192.0,0,0.2335798649610546,0.2335798649610546
1832,1832,-0.4419653884792607,-0.4,1,253.0,990.0,1.0,447.0,1,0.15877134034904516,0.15877134034904516
1833,1833,0.6265828606820301,0.6,0,262.0,619.0,0.0,129.0,1,0.465690237225438,0.465690237225438
1834,1834,-0.6704915365572557,-0.7,1,463.0,523.0,1.0,84.0,1,0.09907418086914577,0.09907418086914577
1835,1835,0.3583804119176832,0.4,0,310.0,907.0,0.0,543.0,1,0.40028971724324236,0.40028971724324236
1836,1836,-0.6275525799393227,-0.6,1,376.0,718.0,1.0,186.0,1,0.07761316510861138,0.07761316510861138
1837,1837,0.004459766131236886,0.0,0,376.0,982.0,0.0,152.0,1,0.36537949580212914,0.36537949580212914
1838,1838,0.3867163230688462,0.4,0,465.0,933.0,0.0,342.0,1,0.42342308428299774,0.42342308428299774
1839,1839,-0.813430323598519,-0.8,1,464.0,861.0,1.0,125.0,1,0.4565874521942762,0.4565874521942762
1840,1840,0.8488819211438254,0.8,0,487.0,519.0,0.0,244.0,1,0.32890773846185606,0.32890773846185606
1841,1841,0.3914205732321949,0.4,0,290.0,528.0,0.0,422.0,1,0.18719466290357906,0.18719466290357906
1842,1842,0.33691862629891567,0.3,0,499.0,856.0,0.0,215.0,1,0.3555213076349181,0.3555213076349181
1843,1843,-0.7667778129664871,-0.8,1,494.0,623.0,1.0,243.0,1,0.08428690519823867,0.08428690519823867
1844,1844,0.4728820766288566,0.5,0,337.0,527.0,0.0,376.0,1,0.2706020678359138,0.2706020678359138
1845,1845,0.26086087563376914,0.3,0,441.0,954.0,1.0,225.0,0,0.031522148491558155,0.031522148491558155
1846,1846,-0.6418384200556391,-0.6,1,292.0,524.0,1.0,604.0,1,0.45995705268220244,0.45995705268220244
1847,1847,-0.6341944330372764,-0.6,1,481.0,755.0,0.0,314.0,0,0.2914996897863812,0.2914996897863812
1848,1848,0.5976906941170521,0.6,0,329.0,734.0,0.0,787.0,1,0.007660272308499638,0.007660272308499638
1849,1849,0.7104174543069346,0.7,0,359.0,774.0,0.0,157.0,1,0.33575036020241295,0.33575036020241295
1850,1850,0.04702426503767776,0.0,0,458.0,779.0,0.0,513.0,1,0.06468764303845076,0.06468764303845076
1851,1851,0.29433375494946423,0.3,0,279.0,749.0,0.0,222.0,1,0.3656255026671362,0.3656255026671362
1852,1852,-0.8476349848959899,-0.8,1,468.0,592.0,1.0,490.0,1,0.4265876916990066,0.4265876916990066
1853,1853,0.45803506788548853,0.5,0,473.0,779.0,0.0,198.0,1,0.04636859817844391,0.04636859817844391
1854,1854,0.14732532195693238,0.1,0,265.0,954.0,1.0,261.0,0,0.319400941428217,0.319400941428217
1855,1855,0.8249445957360637,0.8,0,430.0,626.0,0.0,144.0,1,0.08307354113931992,0.08307354113931992
1856,1856,-0.01872444945532492,-0.0,1,459.0,535.0,0.0,336.0,0,0.011089700991461171,0.011089700991461171
1857,1857,-0.1763693432293041,-0.2,1,409.0,571.0,1.0,660.0,1,0.28351800966574425,0.28351800966574425
1858,1858,-0.24988953650947932,-0.2,1,461.0,708.0,1.0,171.0,1,0.28068836200018493,0.28068836200018493
1859,1859,0.8494664616777767,0.8,0,471.0,939.0,0.0,740.0,1,0.2383084385491928,0.2383084385491928
1860,1860,-0.37044973729090125,-0.4,1,276.0,991.0,1.0,433.0,1,0.21830518148245748,0.21830518148245748
1861,1861,0.0185945760351518,0.0,0,429.0,661.0,1.0,100.0,0,0.46082640304200284,0.46082640304200284
1862,1862,0.0879452042615938,0.1,0,329.0,516.0,0.0,325.0,1,0.20143053013469792,0.20143053013469792
1863,1863,0.3842365925559563,0.4,0,481.0,612.0,0.0,147.0,1,0.4032964571054122,0.4032964571054122
1864,1864,0.2306829851852903,0.2,0,260.0,532.0,0.0,238.0,1,0.16834578235183528,0.16834578235183528
1865,1865,0.7016417257073797,0.7,0,298.0,641.0,0.0,321.0,1,0.2567769851771577,0.2567769851771577
1866,1866,0.5795521323593518,0.6,0,342.0,987.0,0.0,391.0,1,0.2498674037699845,0.2498674037699845
1867,1867,0.8382543425868043,0.8,0,441.0,711.0,0.0,238.0,1,0.3949239321503774,0.3949239321503774
1868,1868,-0.5625483608998771,-0.6,1,373.0,940.0,1.0,167.0,1,0.023452745429816457,0.023452745429816457
1869,1869,-0.4211614523176941,-0.4,1,341.0,987.0,1.0,142.0,1,0.21895030291636047,0.21895030291636047
1870,1870,-0.41839571585577606,-0.4,1,416.0,557.0,1.0,1357.0,1,0.3902260419231307,0.3902260419231307
1871,1871,-0.20584675315807566,-0.2,1,335.0,931.0,1.0,224.0,1,0.060448884010771475,0.060448884010771475
1872,1872,0.8912052043651852,0.9,0,492.0,620.0,1.0,218.0,0,0.4941959564543719,0.4941959564543719
1873,1873,0.5186488854332125,0.5,0,335.0,818.0,0.0,107.0,1,0.4915706064625694,0.4915706064625694
1874,1874,-0.02186582884473487,-0.0,1,297.0,561.0,1.0,512.0,1,0.28187971738758244,0.28187971738758244
1875,1875,0.23575190882155272,0.2,0,273.0,523.0,0.0,484.0,1,0.2558882101779175,0.2558882101779175
1876,1876,-0.2643976871739282,-0.3,1,482.0,635.0,1.0,213.0,1,0.1641894895609204,0.1641894895609204
1877,1877,0.387085534681618,0.4,0,430.0,905.0,0.0,245.0,1,0.4680629128592167,0.4680629128592167
1878,1878,0.6682202363319505,0.7,0,448.0,515.0,1.0,127.0,0,0.3308706586738067,0.3308706586738067
1879,1879,0.22362686141748123,0.2,0,327.0,615.0,0.0,78.0,1,0.36617914363018916,0.36617914363018916
1880,1880,0.12376363006124902,0.1,0,334.0,759.0,0.0,327.0,1,0.4671143151220813,0.4671143151220813
1881,1881,-0.11138343831010578,-0.1,1,355.0,658.0,1.0,237.0,1,0.33017832936799363,0.33017832936799363
1882,1882,-0.9715311752630236,-1.0,1,393.0,881.0,1.0,96.0,1,0.15842391643742376,0.15842391643742376
1883,1883,-0.36754933930065725,-0.4,1,304.0,874.0,1.0,522.0,1,0.07666512158795719,0.07666512158795719
1884,1884,0.34258598577230703,0.3,0,449.0,623.0,0.0,248.0,1,0.10125123735075725,0.10125123735075725
1885,1885,0.3305326517673226,0.3,0,483.0,748.0,0.0,499.0,1,0.2148684403282159,0.2148684403282159
1886,1886,-0.43433671809637353,-0.4,1,340.0,780.0,0.0,130.0,0,0.2994456044739911,0.2994456044739911
1887,1887,0.18472935983587346,0.2,0,487.0,790.0,0.0,783.0,1,0.43272510430675803,0.43272510430675803
1888,1888,-0.3582143190777043,-0.4,1,474.0,615.0,1.0,481.0,1,0.014796628391741617,0.014796628391741617
1889,1889,-0.7831669585606296,-0.8,1,354.0,735.0,1.0,211.0,1,0.4235101520939624,0.4235101520939624
1890,1890,0.7131021953005647,0.7,0,330.0,550.0,0.0,220.0,1,0.1547280651383796,0.1547280651383796
1891,1891,-0.11875330189928901,-0.1,1,341.0,587.0,0.0,1402.0,0,0.02608434130898235,0.02608434130898235
1892,1892,0.8121000799277915,0.8,0,402.0,703.0,0.0,195.0,1,0.02652918032741708,0.02652918032741708
1893,1893,0.9129365165114385,0.9,0,271.0,787.0,0.0,352.0,1,0.14997437829547405,0.14997437829547405
1894,1894,-0.283437839934918,-0.3,1,472.0,625.0,1.0,523.0,1,0.48030744261916347,0.48030744261916347
1895,1895,-0.2828173686129536,-0.3,1,312.0,997.0,1.0,101.0,1,0.11594887693948641,0.11594887693948641
1896,1896,0.669570804872677,0.7,0,483.0,587.0,0.0,140.0,1,0.3474854142668257,0.3474854142668257
1897,1897,-0.016776579270044722,-0.0,1,334.0,770.0,1.0,1246.0,1,0.4930572705038197,0.4930572705038197
1898,1898,0.7021195403372991,0.7,0,351.0,994.0,0.0,135.0,1,0.10107435406814358,0.10107435406814358
1899,1899,0.46956425082679987,0.5,0,365.0,746.0,0.0,259.0,1,0.06975787068605543,0.06975787068605543
1900,1900,0.0835123869138168,0.1,0,335.0,789.0,1.0,336.0,0,0.2617932558785158,0.2617932558785158
1901,1901,-0.44725789634328716,-0.4,1,396.0,709.0,1.0,95.0,1,0.14391129399527564,0.14391129399527564
1902,1902,0.9337218428576164,0.9,0,487.0,712.0,0.0,251.0,1,0.13087547395819965,0.13087547395819965
1903,1903,0.5302325003759658,0.5,0,378.0,829.0,0.0,203.0,1,0.30220879768014547,0.30220879768014547
1904,1904,-0.8430884421403464,-0.8,1,469.0,718.0,1.0,883.0,1,0.4673163835565386,0.4673163835565386
1905,1905,-0.4027977789488737,-0.4,1,292.0,955.0,0.0,193.0,0,0.47001700577947675,0.47001700577947675
1906,1906,-0.5180590334799624,-0.5,1,345.0,554.0,1.0,491.0,1,0.1596857870887768,0.1596857870887768
1907,1907,-0.7113027292033867,-0.7,1,344.0,917.0,1.0,169.0,1,0.10256939849805591,0.10256939849805591
1908,1908,-0.9993940412378213,-1.0,1,308.0,521.0,1.0,251.0,1,0.10482536713909063,0.10482536713909063
1909,1909,0.3341211552248844,0.3,0,280.0,827.0,0.0,363.0,1,0.34932985814273,0.34932985814273
1910,1910,-0.42443779287050964,-0.4,1,373.0,668.0,1.0,229.0,1,0.21659387217519194,0.21659387217519194
1911,1911,-0.40882441680223214,-0.4,1,485.0,545.0,1.0,900.0,1,0.0989328486225855,0.0989328486225855
1912,1912,0.27401484344242855,0.3,0,407.0,724.0,0.0,289.0,1,0.309493945046744,0.309493945046744
1913,1913,0.4771011730323216,0.5,0,441.0,605.0,0.0,154.0,1,0.1203284809808483,0.1203284809808483
1914,1914,-0.026549150291692802,-0.0,1,313.0,765.0,1.0,92.0,1,0.24977569883809297,0.24977569883809297
1915,1915,0.8513466252997866,0.9,0,460.0,766.0,0.0,214.0,1,0.25689994497200364,0.25689994497200364
1916,1916,0.19396880353639023,0.2,0,307.0,798.0,1.0,235.0,0,0.47697253577679355,0.47697253577679355
1917,1917,0.6787344136775435,0.7,0,392.0,733.0,0.0,265.0,1,0.17485627077981508,0.17485627077981508
1918,1918,0.04200387406567674,0.0,0,289.0,750.0,0.0,781.0,1,0.42473269388012924,0.42473269388012924
1919,1919,-0.5609101032290253,-0.6,1,483.0,575.0,1.0,652.0,1,0.4980061042835952,0.4980061042835952
1920,1920,0.8511168025681619,0.9,0,341.0,854.0,0.0,175.0,1,0.35573889087804456,0.35573889087804456
1921,1921,0.5823906442780225,0.6,0,266.0,843.0,0.0,251.0,1,0.43922556675513386,0.43922556675513386
1922,1922,-0.8201513395676443,-0.8,1,456.0,883.0,1.0,191.0,1,0.4787849581799784,0.4787849581799784
1923,1923,0.7950204569387731,0.8,0,487.0,997.0,0.0,216.0,1,0.3350972011259899,0.3350972011259899
1924,1924,-0.6571608130570139,-0.7,1,311.0,544.0,1.0,155.0,1,0.3796519179392836,0.3796519179392836
1925,1925,-0.7158636510755094,-0.7,1,492.0,973.0,1.0,165.0,1,0.49688129475467857,0.49688129475467857
1926,1926,0.03053834479729578,0.0,0,364.0,727.0,0.0,539.0,1,0.4126390388179088,0.4126390388179088
1927,1927,-0.23696041748966823,-0.2,1,264.0,614.0,1.0,162.0,1,0.4405030282589088,0.4405030282589088
1928,1928,0.7371173168416449,0.7,0,494.0,871.0,0.0,155.0,1,0.20338990331470264,0.20338990331470264
1929,1929,-0.5833100777525564,-0.6,1,440.0,631.0,0.0,499.0,0,0.43867753142282784,0.43867753142282784
1930,1930,0.5569318416558355,0.6,0,371.0,905.0,0.0,814.0,1,0.21599399742536457,0.21599399742536457
1931,1931,-0.6542698528960356,-0.7,1,413.0,742.0,1.0,145.0,1,0.2959036512311748,0.2959036512311748
1932,1932,0.08102892188278021,0.1,0,458.0,721.0,1.0,681.0,0,0.1487142871261461,0.1487142871261461
1933,1933,0.9216393045194469,0.9,0,430.0,532.0,0.0,288.0,1,0.12458459405543981,0.12458459405543981
1934,1934,0.5608734007996883,0.6,0,333.0,531.0,1.0,126.0,0,0.41266637558722763,0.41266637558722763
1935,1935,0.6398159171384894,0.6,0,296.0,991.0,0.0,343.0,1,0.4119238000860159,0.4119238000860159
1936,1936,-0.5816118834643837,-0.6,1,300.0,850.0,1.0,100.0,1,0.04556814197850689,0.04556814197850689
1937,1937,0.5709082205925895,0.6,0,376.0,974.0,0.0,980.0,1,0.060629267610441184,0.060629267610441184
1938,1938,-0.9992309558264374,-1.0,1,337.0,754.0,1.0,199.0,1,0.46213388407143996,0.46213388407143996
1939,1939,-0.5032490675406465,-0.5,1,367.0,749.0,1.0,1124.0,1,0.44214201842213535,0.44214201842213535
1940,1940,-0.7583538160691943,-0.8,1,266.0,997.0,1.0,467.0,1,0.37839625542583316,0.37839625542583316
1941,1941,0.8999117148287512,0.9,0,397.0,746.0,0.0,167.0,1,0.07858860814633739,0.07858860814633739
1942,1942,-0.3870519708024378,-0.4,1,256.0,887.0,1.0,387.0,1,0.10115579629982246,0.10115579629982246
1943,1943,-0.9782614832680483,-1.0,1,282.0,822.0,1.0,96.0,1,0.10799746565209972,0.10799746565209972
1944,1944,0.34124455546406773,0.3,0,494.0,892.0,0.0,894.0,1,0.2935701790644864,0.2935701790644864
